,tokens,ner_tags,sentence_id
2807,form,O,104
2808,a,O,104
2809,natural,O,104
2810,border,O,104
2811,between,O,104
2812,Spain,O,104
2813,and,O,104
2814,France,O,104
2815,.,O,104
2816,As,O,105
2817,the,O,105
2818,Andes,B-MOUNT,105
2819,extend,O,105
2820,through,O,105
2821,multiple,O,105
2822,countries,O,105
2823,",",O,105
2824,they,O,105
2825,offer,O,105
2826,a,O,105
2827,breathtaking,O,105
2828,panorama,O,105
2829,of,O,105
2830,alpine,O,105
2831,landscapes,O,105
2832,",",O,105
2833,where,O,105
2834,condors,O,105
2835,soar,O,105
2836,and,O,105
2837,ancient,O,105
2838,cultures,O,105
2839,find,O,105
2840,solace,O,105
2841,in,O,105
2842,the,O,105
2843,high-altitude,O,105
2844,realms,O,105
2845,.,O,105
2846,While,O,106
2847,not,O,106
2848,traditionally,O,106
2849,associated,O,106
2850,with,O,106
2851,towering,O,106
2852,peaks,O,106
2853,",",O,106
2854,the,O,106
2855,Crimean,B-MOUNT,106
2856,Mountains,I-MOUNT,106
2857,",",O,106
2858,including,O,106
2859,Ai-Petri,B-MOUNT,106
2860,and,O,106
2861,Roman-Kosh,B-MOUNT,106
2862,",",O,106
2863,offer,O,106
2864,breathtaking,O,106
2865,vistas,O,106
2866,of,O,106
2867,the,O,106
2868,Black,O,106
2869,Sea,O,106
2870,.,O,106
2871,The,O,107
2872,experience,O,107
2873,was,O,107
2874,truly,O,107
2875,adrenaline,O,107
2876,pumping,O,107
2877,but,O,107
2878,the,O,107
2879,stunning,O,107
2880,views,O,107
2881,of,O,107
2882,lush,O,107
2883,green,O,107
2884,valleys,O,107
2885,and,O,107
2886,tall,O,107
2887,trees,O,107
2888,kept,O,107
2889,me,O,107
2890,mesmerized,O,107
2891,throughout,O,107
2892,the,O,107
2893,journey,O,107
2894,.,O,107
2895,Journeying,O,108
2896,across,O,108
2897,continents,O,108
2898,",",O,108
2899,the,O,108
2900,Andes,B-MOUNT,108
2901,Mountains,I-MOUNT,108
2902,in,O,108
2903,South,O,108
2904,America,O,108
2905,offer,O,108
2906,a,O,108
2907,spectacle,O,108
2908,of,O,108
2909,grandeur,O,108
2910,",",O,108
2911,with,O,108
2912,the,O,108
2913,formidable,O,108
2914,Aconcagua,B-MOUNT,108
2915,towering,O,108
2916,over,O,108
2917,the,O,108
2918,arid,O,108
2919,landscapes,O,108
2920,of,O,108
2921,Argentina,O,108
2922,.,O,108
2923,Far,O,109
2924,to,O,109
2925,the,O,109
2926,east,O,109
2927,",",O,109
2928,the,O,109
2929,Japanese,B-MOUNT,109
2930,Alps,I-MOUNT,109
2931,weave,O,109
2932,a,O,109
2933,delicate,O,109
2934,tapestry,O,109
2935,of,O,109
2936,forests,O,109
2937,and,O,109
2938,valleys,O,109
2939,",",O,109
2940,where,O,109
2941,the,O,109
2942,iconic,O,109
2943,Mount,B-MOUNT,109
2944,Fuji,I-MOUNT,109
2945,reigns,O,109
2946,supreme,O,109
2947,.,O,109
2948,It,O,110
2949,is,O,110
2950,incredibly,O,110
2951,exciting,O,110
2952,to,O,110
2953,plan,O,110
2954,a,O,110
2955,trip,O,110
2956,to,O,110
2957,such,O,110
2958,a,O,110
2959,remote,O,110
2960,and,O,110
2961,beautiful,O,110
2962,wilderness,O,110
2963,area,O,110
2964,where,O,110
2965,few,O,110
2966,people,O,110
2967,have,O,110
2968,intervened,O,110
2969,in,O,110
2970,the,O,110
2971,ecosystem,O,110
2972,.,O,110
2973,Here,O,111
2974,",",O,111
2975,dense,O,111
2976,forests,O,111
2977,give,O,111
2978,way,O,111
2979,to,O,111
2980,alpine,O,111
2981,meadows,O,111
2982,",",O,111
2983,creating,O,111
2984,a,O,111
2985,haven,O,111
2986,for,O,111
2987,biodiversity,O,111
2988,and,O,111
2989,a,O,111
2990,sanctuary,O,111
2991,for,O,111
2992,species,O,111
2993,found,O,111
2994,nowhere,O,111
2995,else,O,111
2996,on,O,111
2997,Earth,O,111
2998,.,O,111
2999,Erosion,O,112
3000,",",O,112
3001,both,O,112
3002,by,O,112
3003,water,O,112
3004,and,O,112
3005,ice,O,112
3006,",",O,112
3007,has,O,112
3008,played,O,112
3009,a,O,112
3010,significant,O,112
3011,role,O,112
3012,in,O,112
3013,shaping,O,112
3014,the,O,112
3015,rugged,O,112
3016,landscapes,O,112
3017,we,O,112
3018,see,O,112
3019,today,O,112
3020,",",O,112
3021,leaving,O,112
3022,behind,O,112
3023,breathtaking,O,112
3024,canyons,O,112
3025,",",O,112
3026,alpine,O,112
3027,meadows,O,112
3028,",",O,112
3029,and,O,112
3030,towering,O,112
3031,cliffs,O,112
3032,.,O,112
3033,The,O,113
3034,highest,O,113
3035,mountain,O,113
3036,peaks,O,113
3037,of,O,113
3038,this,O,113
3039,range,O,113
3040,are,O,113
3041,so,O,113
3042,inhospitable,O,113
3043,and,O,113
3044,difficult,O,113
3045,to,O,113
3046,access,O,113
3047,",",O,113
3048,because,O,113
3049,of,O,113
3050,the,O,113
3051,lack,O,113
3052,of,O,113
3053,roads,O,113
3054,and,O,113
3055,water,O,113
3056,",",O,113
3057,that,O,113
3058,few,O,113
3059,have,O,113
3060,ever,O,113
3061,scaled,O,113
3062,them,O,113
3063,.,O,113
3064,In,O,114
3065,2021,O,114
3066,",",O,114
3067,I,O,114
3068,was,O,114
3069,part,O,114
3070,of,O,114
3071,a,O,114
3072,team,O,114
3073,of,O,114
3074,researchers,O,114
3075,from,O,114
3076,Namibia,O,114
3077,and,O,114
3078,Angola,O,114
3079,who,O,114
3080,aimed,O,114
3081,to,O,114
3082,investigate,O,114
3083,the,O,114
3084,biodiversity,O,114
3085,and,O,114
3086,endemism,O,114
3087,on,O,114
3088,some,O,114
3089,of,O,114
3090,the,O,114
3091,most,O,114
3092,remote,O,114
3093,peaks,O,114
3094,.,O,114
3095,Nature's,O,115
3096,symphony,O,115
3097,plays,O,115
3098,on,O,115
3099,",",O,115
3100,from,O,115
3101,the,O,115
3102,snowy,O,115
3103,slopes,O,115
3104,of,O,115
3105,the,O,115
3106,Swiss,O,115
3107,Alps,O,115
3108,",",O,115
3109,where,O,115
3110,the,O,115
3111,Matterhorn,B-MOUNT,115
3112,reigns,O,115
3113,supreme,O,115
3114,",",O,115
3115,to,O,115
3116,the,O,115
3117,sprawling,O,115
3118,vistas,O,115
3119,of,O,115
3120,the,O,115
3121,Southern,O,115
3122,Alps,O,115
3123,in,O,115
3124,New,O,115
3125,Zealand,O,115
3126,",",O,115
3127,home,O,115
3128,to,O,115
3129,the,O,115
3130,majestic,O,115
3131,Aoraki,B-MOUNT,115
3132,/,I-MOUNT,115
3133,Mount,I-MOUNT,115
3134,Cook,I-MOUNT,115
3135,.,O,115
3136,Two,O,116
3137,were,O,116
3138,in,O,116
3139,Angola,O,116
3140,–,O,116
3141,Serra,B-MOUNT,116
3142,Cafema,I-MOUNT,116
3143,and,O,116
3144,Serra,B-MOUNT,116
3145,Tchamalindi,I-MOUNT,116
3146,in,O,116
3147,Iona,B-MOUNT,116
3148,National,I-MOUNT,116
3149,Park,I-MOUNT,116
3150,–,O,116
3151,and,O,116
3152,one,O,116
3153,was,O,116
3154,in,O,116
3155,the,O,116
3156,Otjihipa,B-MOUNT,116
3157,range,O,116
3158,of,O,116
3159,Namibia,O,116
3160,.,O,116
3161,As,O,117
3162,stewards,O,117
3163,of,O,117
3164,this,O,117
3165,living,O,117
3166,legacy,O,117
3167,",",O,117
3168,let,O,117
3169,us,O,117
3170,embrace,O,117
3171,the,O,117
3172,responsibility,O,117
3173,to,O,117
3174,preserve,O,117
3175,and,O,117
3176,protect,O,117
3177,these,O,117
3178,sacred,O,117
3179,landscapes,O,117
3180,so,O,117
3181,that,O,117
3182,the,O,117
3183,majesty,O,117
3184,of,O,117
3185,our,O,117
3186,planet's,O,117
3187,mountains,O,117
3188,endures,O,117
3189,for,O,117
3190,generations,O,117
3191,to,O,117
3192,come,O,117
3193,.,O,117
3194,Its,O,118
3195,symmetrical,O,118
3196,silhouette,O,118
3197,",",O,118
3198,often,O,118
3199,adorned,O,118
3200,with,O,118
3201,a,O,118
3202,dusting,O,118
3203,of,O,118
3204,snow,O,118
3205,",",O,118
3206,has,O,118
3207,inspired,O,118
3208,poets,O,118
3209,and,O,118
3210,artists,O,118
3211,for,O,118
3212,centuries,O,118
3213,",",O,118
3214,embodying,O,118
3215,a,O,118
3216,sense,O,118
3217,of,O,118
3218,serene,O,118
3219,majesty,O,118
3220,that,O,118
3221,transcends,O,118
3222,time,O,118
3223,.,O,118
3224,In,O,119
3225,the,O,119
3226,fascinating,O,119
3227,realm,O,119
3228,of,O,119
3229,geology,O,119
3230,",",O,119
3231,where,O,119
3232,the,O,119
3233,Earth's,O,119
3234,ancient,O,119
3235,history,O,119
3236,is,O,119
3237,written,O,119
3238,in,O,119
3239,stone,O,119
3240,and,O,119
3241,rock,O,119
3242,",",O,119
3243,the,O,119
3244,diverse,O,119
3245,landscapes,O,119
3246,that,O,119
3247,grace,O,119
3248,our,O,119
3249,planet,O,119
3250,are,O,119
3251,the,O,119
3252,result,O,119
3253,of,O,119
3254,a,O,119
3255,dynamic,O,119
3256,interplay,O,119
3257,of,O,119
3258,forces,O,119
3259,over,O,119
3260,millions,O,119
3261,of,O,119
3262,years,O,119
3263,.,O,119
3264,Crossing,O,120
3265,the,O,120
3266,vast,O,120
3267,Pacific,O,120
3268,",",O,120
3269,the,O,120
3270,Southern,B-MOUNT,120
3271,Alps,I-MOUNT,120
3272,of,O,120
3273,New,B-MOUNT,120
3274,Zealand,I-MOUNT,120
3275,unveil,O,120
3276,their,O,120
3277,splendor,O,120
3278,",",O,120
3279,with,O,120
3280,Aoraki,B-MOUNT,120
3281,/,I-MOUNT,120
3282,Mount,I-MOUNT,120
3283,Cook,I-MOUNT,120
3284,piercing,O,120
3285,the,O,120
3286,cerulean,O,120
3287,sky,O,120
3288,.,O,120
3289,Nature's,O,121
3290,wonders,O,121
3291,are,O,121
3292,not,O,121
3293,confined,O,121
3294,to,O,121
3295,distant,O,121
3296,peaks,O,121
3297,alone,O,121
3298,;,O,121
3299,they,O,121
3300,also,O,121
3301,weave,O,121
3302,their,O,121
3303,magic,O,121
3304,in,O,121
3305,the,O,121
3306,gentle,O,121
3307,rustle,O,121
3308,of,O,121
3309,leaves,O,121
3310,in,O,121
3311,a,O,121
3312,Japanese,O,121
3313,maple,O,121
3314,forest,O,121
3315,",",O,121
3316,the,O,121
3317,undulating,O,121
3318,sand,O,121
3319,dunes,O,121
3320,of,O,121
3321,the,O,121
3322,Sahara,O,121
3323,",",O,121
3324,and,O,121
3325,the,O,121
3326,rhythmic,O,121
3327,crash,O,121
3328,of,O,121
3329,waves,O,121
3330,against,O,121
3331,the,O,121
3332,cliffs,O,121
3333,of,O,121
3334,the,O,121
3335,Great,B-MOUNT,121
3336,Ocean,I-MOUNT,121
3337,Road,I-MOUNT,121
3338,.,O,121
3339,Nature's,O,122
3340,artistry,O,122
3341,extends,O,122
3342,beyond,O,122
3343,the,O,122
3344,realm,O,122
3345,of,O,122
3346,mountains,O,122
3347,",",O,122
3348,embracing,O,122
3349,the,O,122
3350,rolling,O,122
3351,hills,O,122
3352,of,O,122
3353,Tuscany,O,122
3354,",",O,122
3355,the,O,122
3356,ancient,O,122
3357,rainforests,O,122
3358,of,O,122
3359,the,O,122
3360,Amazon,O,122
3361,",",O,122
3362,and,O,122
3363,the,O,122
3364,coral,O,122
3365,gardens,O,122
3366,of,O,122
3367,the,O,122
3368,Great,B-MOUNT,122
3369,Barrier,I-MOUNT,122
3370,Reef,I-MOUNT,122
3371,.,O,122
3372,Kyiv,O,123
3373,",",O,123
3374,the,O,123
3375,capital,O,123
3376,city,O,123
3377,",",O,123
3378,stands,O,123
3379,as,O,123
3380,a,O,123
3381,vibrant,O,123
3382,metropolis,O,123
3383,that,O,123
3384,bridges,O,123
3385,the,O,123
3386,past,O,123
3387,and,O,123
3388,the,O,123
3389,present,O,123
3390,.,O,123
3391,The,O,124
3392,Carpathians,B-MOUNT,124
3393,",",O,124
3394,with,O,124
3395,their,O,124
3396,lush,O,124
3397,forests,O,124
3398,and,O,124
3399,meandering,O,124
3400,rivers,O,124
3401,",",O,124
3402,offer,O,124
3403,a,O,124
3404,retreat,O,124
3405,for,O,124
3406,nature,O,124
3407,enthusiasts,O,124
3408,",",O,124
3409,hikers,O,124
3410,",",O,124
3411,and,O,124
3412,those,O,124
3413,seeking,O,124
3414,a,O,124
3415,tranquil,O,124
3416,escape,O,124
3417,.,O,124
3418,The,O,125
3419,jeep,O,125
3420,ride,O,125
3421,was,O,125
3422,a,O,125
3423,test,O,125
3424,of,O,125
3425,my,O,125
3426,nerves,O,125
3427,and,O,125
3428,the,O,125
3429,skill,O,125
3430,level,O,125
3431,of,O,125
3432,the,O,125
3433,driver,O,125
3434,as,O,125
3435,we,O,125
3436,met,O,125
3437,winding,O,125
3438,paths,O,125
3439,and,O,125
3440,steep,O,125
3441,ascents,O,125
3442,From,O,126
3443,the,O,126
3444,sprawling,O,126
3445,plains,O,126
3446,of,O,126
3447,the,O,126
3448,west,O,126
3449,to,O,126
3450,the,O,126
3451,majestic,O,126
3452,mountains,O,126
3453,in,O,126
3454,the,O,126
3455,south,O,126
3456,",",O,126
3457,Ukraine,O,126
3458,captivates,O,126
3459,with,O,126
3460,its,O,126
3461,multifaceted,O,126
3462,beauty,O,126
3463,.,O,126
3464,The,O,127
3465,colorful,O,127
3466,patterns,O,127
3467,and,O,127
3468,intricate,O,127
3469,designs,O,127
3470,tell,O,127
3471,stories,O,127
3472,of,O,127
3473,folklore,O,127
3474,",",O,127
3475,mythology,O,127
3476,",",O,127
3477,and,O,127
3478,the,O,127
3479,enduring,O,127
3480,spirit,O,127
3481,of,O,127
3482,a,O,127
3483,people,O,127
3484,proud,O,127
3485,of,O,127
3486,their,O,127
3487,heritage,O,127
3488,.,O,127
3489,Peaks,O,129
3490,like,O,129
3491,Hoverla,B-MOUNT,129
3492,",",O,129
3493,the,O,129
3494,highest,O,129
3495,point,O,129
3496,in,O,129
3497,Ukraine,O,129
3498,",",O,129
3499,and,O,129
3500,Petros,B-MOUNT,129
3501,provide,O,129
3502,a,O,129
3503,stunning,O,129
3504,backdrop,O,129
3505,to,O,129
3506,the,O,129
3507,charming,O,129
3508,villages,O,129
3509,and,O,129
3510,pristine,O,129
3511,alpine,O,129
3512,meadows,O,129
3513,that,O,129
3514,characterize,O,129
3515,the,O,129
3516,region,O,129
3517,.,O,129
3518,These,O,130
3519,granite,O,130
3520,sentinels,O,130
3521,",",O,130
3522,shaped,O,130
3523,by,O,130
3524,the,O,130
3525,forces,O,130
3526,of,O,130
3527,time,O,130
3528,and,O,130
3529,weather,O,130
3530,",",O,130
3531,command,O,130
3532,reverence,O,130
3533,and,O,130
3534,admiration,O,130
3535,from,O,130
3536,all,O,130
3537,who,O,130
3538,behold,O,130
3539,them,O,130
3540,.,O,130
3541,For,O,131
3542,in,O,131
3543,the,O,131
3544,embrace,O,131
3545,of,O,131
3546,nature,O,131
3547,",",O,131
3548,we,O,131
3549,discover,O,131
3550,not,O,131
3551,only,O,131
3552,the,O,131
3553,profound,O,131
3554,beauty,O,131
3555,that,O,131
3556,surrounds,O,131
3557,us,O,131
3558,but,O,131
3559,also,O,131
3560,the,O,131
3561,delicate,O,131
3562,balance,O,131
3563,that,O,131
3564,sustains,O,131
3565,life,O,131
3566,on,O,131
3567,this,O,131
3568,remarkable,O,131
3569,planet,O,131
3570,.,O,131
3571,The,O,132
3572,collision,O,132
3573,between,O,132
3574,the,O,132
3575,African,O,132
3576,and,O,132
3577,Eurasian,O,132
3578,plates,O,132
3579,has,O,132
3580,uplifted,O,132
3581,these,O,132
3582,iconic,O,132
3583,mountains,O,132
3584,",",O,132
3585,where,O,132
3586,peaks,O,132
3587,like,O,132
3588,Mont,B-MOUNT,132
3589,Blanc,I-MOUNT,132
3590,and,O,132
3591,the,O,132
3592,Matterhorn,B-MOUNT,132
3593,stand,O,132
3594,as,O,132
3595,geological,O,132
3596,sentinels,O,132
3597,.,O,132
3598,Crossing,O,133
3599,the,O,133
3600,equator,O,133
3601,",",O,133
3602,the,O,133
3603,Andes,B-MOUNT,133
3604,Mountains,I-MOUNT,133
3605,paint,O,133
3606,a,O,133
3607,formidable,O,133
3608,picture,O,133
3609,across,O,133
3610,the,O,133
3611,western,O,133
3612,edge,O,133
3613,of,O,133
3614,South,O,133
3615,America,O,133
3616,.,O,133
3617,In,O,134
3618,the,O,134
3619,intricate,O,134
3620,dance,O,134
3621,of,O,134
3622,ecosystems,O,134
3623,and,O,134
3624,the,O,134
3625,silent,O,134
3626,resilience,O,134
3627,of,O,134
3628,mountains,O,134
3629,",",O,134
3630,we,O,134
3631,find,O,134
3632,a,O,134
3633,reminder,O,134
3634,of,O,134
3635,our,O,134
3636,shared,O,134
3637,responsibility,O,134
3638,to,O,134
3639,preserve,O,134
3640,the,O,134
3641,wonders,O,134
3642,that,O,134
3643,have,O,134
3644,captivated,O,134
3645,the,O,134
3646,human,O,134
3647,spirit,O,134
3648,for,O,134
3649,generations,O,134
3650,.,O,134
3651,Through,O,135
3652,an,O,135
3653,EU-funded,O,135
3654,transfrontier,O,135
3655,conservation,O,135
3656,project,O,135
3657,",",O,135
3658,SCIONA,O,135
3659,",",O,135
3660,we,O,135
3661,had,O,135
3662,the,O,135
3663,opportunity,O,135
3664,to,O,135
3665,use,O,135
3666,the,O,135
3667,only,O,135
3668,safe,O,135
3669,option,O,135
3670,to,O,135
3671,get,O,135
3672,to,O,135
3673,the,O,135
3674,Ovahimba,B-MOUNT,135
3675,mountain,I-MOUNT,135
3676,peaks,O,135
3677,:,O,135
3678,a,O,135
3679,helicopter,O,135
3680,.,O,135
3681,Khortytsia,B-MOUNT,136
3682,Island,I-MOUNT,136
3683,in,O,136
3684,the,O,136
3685,Dnieper,B-MOUNT,136
3686,River,I-MOUNT,136
3687,",",O,136
3688,often,O,136
3689,referred,O,136
3690,to,O,136
3691,as,O,136
3692,the,O,136
3693,heart,O,136
3694,of,O,136
3695,Ukraine,O,136
3696,",",O,136
3697,is,O,136
3698,a,O,136
3699,testament,O,136
3700,to,O,136
3701,the,O,136
3702,country's,O,136
3703,historical,O,136
3704,significance,O,136
3705,.,O,136
3706,Moving,O,137
3707,westward,O,137
3708,",",O,137
3709,the,O,137
3710,Rocky,B-MOUNT,137
3711,Mountains,I-MOUNT,137
3712,in,O,137
3713,North,O,137
3714,America,O,137
3715,tell,O,137
3716,a,O,137
3717,different,O,137
3718,geological,O,137
3719,tale,O,137
3720,.,O,137
3721,The,O,138
3722,Southern,B-MOUNT,138
3723,Alps,I-MOUNT,138
3724,are,O,138
3725,a,O,138
3726,testament,O,138
3727,to,O,138
3728,the,O,138
3729,ongoing,O,138
3730,geological,O,138
3731,processes,O,138
3732,that,O,138
3733,continue,O,138
3734,to,O,138
3735,shape,O,138
3736,our,O,138
3737,world,O,138
3738,.,O,138
3739,The,O,139
3740,snow-covered,O,139
3741,peaks,O,139
3742,of,O,139
3743,Fitz,B-MOUNT,139
3744,Roy,I-MOUNT,139
3745,in,O,139
3746,Patagonia,O,139
3747,and,O,139
3748,Ojos,B-MOUNT,139
3749,del,I-MOUNT,139
3750,Salado,I-MOUNT,139
3751,in,O,139
3752,the,O,139
3753,Atacama,O,139
3754,Desert,O,139
3755,add,O,139
3756,drama,O,139
3757,to,O,139
3758,the,O,139
3759,wild,O,139
3760,landscapes,O,139
3761,of,O,139
3762,Chile,O,139
3763,and,O,139
3764,Argentina,O,139
3765,",",O,139
3766,inviting,O,139
3767,adventurers,O,139
3768,to,O,139
3769,explore,O,139
3770,the,O,139
3771,remote,O,139
3772,corners,O,139
3773,of,O,139
3774,this,O,139
3775,majestic,O,139
3776,mountain,O,139
3777,range,O,139
3778,.,O,139
3779,Through,O,140
3780,mindful,O,140
3781,conservation,O,140
3782,and,O,140
3783,sustainable,O,140
3784,practices,O,140
3785,",",O,140
3786,we,O,140
3787,can,O,140
3788,ensure,O,140
3789,that,O,140
3790,future,O,140
3791,generations,O,140
3792,will,O,140
3793,continue,O,140
3794,to,O,140
3795,marvel,O,140
3796,at,O,140
3797,the,O,140
3798,awe-inspiring,O,140
3799,beauty,O,140
3800,of,O,140
3801,the,O,140
3802,world's,O,140
3803,mountains,O,140
3804,",",O,140
3805,a,O,140
3806,testament,O,140
3807,to,O,140
3808,the,O,140
3809,enduring,O,140
3810,power,O,140
3811,and,O,140
3812,resilience,O,140
3813,of,O,140
3814,the,O,140
3815,natural,O,140
3816,world,O,140
3817,.,O,140
3818,Crossing,O,141
3819,the,O,141
3820,equator,O,141
3821,",",O,141
3822,the,O,141
3823,Rwenzori,B-MOUNT,141
3824,Mountains,I-MOUNT,141
3825,in,O,141
3826,Africa,O,141
3827,",",O,141
3828,often,O,141
3829,shrouded,O,141
3830,in,O,141
3831,mist,O,141
3832,",",O,141
3833,reveal,O,141
3834,the,O,141
3835,enchanting,O,141
3836,beauty,O,141
3837,of,O,141
3838,Mount,B-MOUNT,141
3839,Stanley,I-MOUNT,141
3840,.,O,141
3841,Imagine,O,142
3842,standing,O,142
3843,amidst,O,142
3844,the,O,142
3845,iconic,O,142
3846,peaks,O,142
3847,of,O,142
3848,the,O,142
3849,Swiss,O,142
3850,Alps,B-MOUNT,142
3851,",",O,142
3852,where,O,142
3853,the,O,142
3854,Matterhorn,B-MOUNT,142
3855,pierces,O,142
3856,the,O,142
3857,horizon,O,142
3858,with,O,142
3859,its,O,142
3860,pyramid,O,142
3861,silhouette,O,142
3862,",",O,142
3863,a,O,142
3864,symbol,O,142
3865,of,O,142
3866,the,O,142
3867,sublime,O,142
3868,beauty,O,142
3869,that,O,142
3870,nature,O,142
3871,can,O,142
3872,sculpt,O,142
3873,.,O,142
3874,Further,O,143
3875,east,O,143
3876,",",O,143
3877,the,O,143
3878,Carpathians,B-MOUNT,143
3879,",",O,143
3880,with,O,143
3881,peaks,O,143
3882,like,O,143
3883,Moldoveanu,B-MOUNT,143
3884,",",O,143
3885,hold,O,143
3886,secrets,O,143
3887,in,O,143
3888,their,O,143
3889,vast,O,143
3890,expanses,O,143
3891,of,O,143
3892,dense,O,143
3893,forests,O,143
3894,",",O,143
3895,providing,O,143
3896,refuge,O,143
3897,for,O,143
3898,elusive,O,143
3899,wildlife,O,143
3900,and,O,143
3901,folklore,O,143
3902,that,O,143
3903,echoes,O,143
3904,through,O,143
3905,the,O,143
3906,ages,O,143
3907,.,O,143
3908,In,O,144
3909,the,O,144
3910,timeless,O,144
3911,embrace,O,144
3912,of,O,144
3913,nature,O,144
3914,",",O,144
3915,where,O,144
3916,the,O,144
3917,Earth's,O,144
3918,canvas,O,144
3919,unfolds,O,144
3920,in,O,144
3921,vibrant,O,144
3922,hues,O,144
3923,and,O,144
3924,majestic,O,144
3925,forms,O,144
3926,",",O,144
3927,one,O,144
3928,discovers,O,144
3929,the,O,144
3930,awe-inspiring,O,144
3931,beauty,O,144
3932,that,O,144
3933,transcends,O,144
3934,borders,O,144
3935,and,O,144
3936,speaks,O,144
3937,to,O,144
3938,the,O,144
3939,soul,O,144
3940,.,O,144
3941,Turning,O,145
3942,our,O,145
3943,gaze,O,145
3944,to,O,145
3945,Europe,O,145
3946,",",O,145
3947,the,O,145
3948,Pyrenees,B-MOUNT,145
3949,form,O,145
3950,a,O,145
3951,natural,O,145
3952,border,O,145
3953,between,O,145
3954,Spain,O,145
3955,and,O,145
3956,France,O,145
3957,",",O,145
3958,their,O,145
3959,craggy,O,145
3960,ridges,O,145
3961,inviting,O,145
3962,intrepid,O,145
3963,hikers,O,145
3964,to,O,145
3965,explore,O,145
3966,their,O,145
3967,hidden,O,145
3968,valleys,O,145
3969,and,O,145
3970,ancient,O,145
3971,trails,O,145
3972,.,O,145
3973,Picture,O,146
3974,",",O,146
3975,for,O,146
3976,a,O,146
3977,moment,O,146
3978,",",O,146
3979,the,O,146
3980,enchanting,O,146
3981,beauty,O,146
3982,of,O,146
3983,the,O,146
3984,Andes,B-MOUNT,146
3985,Mountains,I-MOUNT,146
3986,",",O,146
3987,with,O,146
3988,peaks,O,146
3989,like,O,146
3990,Huascarán,B-MOUNT,146
3991,and,O,146
3992,Fitz,B-MOUNT,146
3993,Roy,I-MOUNT,146
3994,reaching,O,146
3995,towards,O,146
3996,the,O,146
3997,heavens,O,146
3998,in,O,146
3999,South,O,146
4000,America,O,146
4001,",",O,146
4002,their,O,146
4003,snowy,O,146
4004,crowns,O,146
4005,standing,O,146
4006,as,O,146
4007,testament,O,146
4008,to,O,146
4009,the,O,146
4010,raw,O,146
4011,power,O,146
4012,of,O,146
4013,geological,O,146
4014,forces,O,146
4015,.,O,146
4016,The,O,147
4017,Himalayas,B-MOUNT,147
4018,",",O,147
4019,with,O,147
4020,their,O,147
4021,towering,O,147
4022,summits,O,147
4023,and,O,147
4024,deep,O,147
4025,valleys,O,147
4026,",",O,147
4027,stand,O,147
4028,as,O,147
4029,a,O,147
4030,testament,O,147
4031,to,O,147
4032,the,O,147
4033,immense,O,147
4034,forces,O,147
4035,shaping,O,147
4036,the,O,147
4037,planet's,O,147
4038,crust,O,147
4039,.,O,147
4040,Picture,O,148
4041,the,O,148
4042,rugged,O,148
4043,silhouette,O,148
4044,of,O,148
4045,Mount,B-MOUNT,148
4046,Kenya,I-MOUNT,148
4047,",",O,148
4048,standing,O,148
4049,proudly,O,148
4050,in,O,148
4051,the,O,148
4052,heart,O,148
4053,of,O,148
4054,East,O,148
4055,Africa,O,148
4056,.,O,148
4057,Its,O,149
4058,iconic,O,149
4059,silhouette,O,149
4060,presides,O,149
4061,over,O,149
4062,vast,O,149
4063,savannas,O,149
4064,",",O,149
4065,and,O,149
4066,its,O,149
4067,glaciers,O,149
4068,hint,O,149
4069,at,O,149
4070,the,O,149
4071,climatic,O,149
4072,contrasts,O,149
4073,that,O,149
4074,characterize,O,149
4075,this,O,149
4076,ancient,O,149
4077,land,O,149
4078,.,O,149
4079,The,O,150
4080,iconic,O,150
4081,Aconcagua,B-MOUNT,150
4082,",",O,150
4083,piercing,O,150
4084,the,O,150
4085,Argentinian,O,150
4086,sky,O,150
4087,",",O,150
4088,stands,O,150
4089,as,O,150
4090,the,O,150
4091,highest,O,150
4092,peak,O,150
4093,in,O,150
4094,the,O,150
4095,Southern,O,150
4096,Hemisphere,O,150
4097,",",O,150
4098,its,O,150
4099,presence,O,150
4100,felt,O,150
4101,in,O,150
4102,the,O,150
4103,high-altitude,O,150
4104,deserts,O,150
4105,and,O,150
4106,lush,O,150
4107,valleys,O,150
4108,that,O,150
4109,cradle,O,150
4110,its,O,150
4111,slopes,O,150
4112,.,O,150
